gene_name	se_id	transcript_id	ensembl_gene_id	chr	start	end	strand	tss	gene_type	gene_status	reads_2i_1	reads_2i_2	reads_ser_1	reads_ser_2	reads_sahlen	score_2i	score_ser	score_sahlen	rpkm_2i	rpkm_ser	rpkm_episc	reads_ser	in.joshi	in.sahlen	in.dowen	in.novo
Rit1	1607	ENSMUST00000029692	ENSMUSG00000028057	chr3	88518260	88523260	+	88520760	protein_coding	KNOWN	1	1	5	2	8	0	4.54	10.95	3.4	3.4	5.6	3.16227766016838	0	1	0	0
Rnf115	1629	ENSMUST00000029740	ENSMUSG00000028098	chr3	96529034	96534034	+	96531534	protein_coding	KNOWN	1	4	2	2	5	0	0	7.63	37.3	23.1	32.2	2	0	1	0	0
Rnf39	7792	ENSMUST00000040498	ENSMUSG00000036492	chr17	37077363	37082363	+	37079863	protein_coding	KNOWN	4	1	16	5	8	0	12.22	6.02	0.1	1.5	0.2	8.94427190999916	1	1	0	0
Rnf39	7794	ENSMUST00000040498	ENSMUSG00000036492	chr17	37077363	37082363	+	37079863	protein_coding	KNOWN	3	7	11	4	0	5.23	11.16	0	0.1	1.5	0.2	6.6332495807108	1	0	0	0
Rnpep	449	ENSMUST00000141234	ENSMUSG00000041926	chr1	137161479	137166479	-	137163979	protein_coding	KNOWN	2	5	9	17	0	5.23	23.15	0	7.1	16.8	23.4	12.369316876853	1	0	0	0
Rpl12	817	ENSMUST00000126610	ENSMUSG00000038900	chr2	32814579	32819579	+	32817079	protein_coding	KNOWN	0	1	0	1	7	0	0	7.59	2.4	2.4	0.7	0	0	1	0	0
Rpl12-ps1	108	ENSMUST00000116168	ENSMUSG00000080054	chr1	37012862	37017862	-	37015362	protein_coding	KNOWN	6	5	6	9	0	3.26	5.32	0				7.34846922834954	1	0	0	0
Rpl18a-ps1	6000	ENSMUST00000161190	ENSMUSG00000059033	chr12	56494716	56499716	-	56497216	pseudogene	KNOWN	7	7	11	15	11	12.55	24.25	11.64				12.8452325786651	1	1	0	0
Rpl21-ps11	1630	ENSMUST00000077278	ENSMUSG00000060899	chr3	96468405	96473405	-	96470905	protein_coding	KNOWN	14	17	23	17	0	6.05	7.53	0				19.7737199332852	1	0	0	0
Rpl23	5711	ENSMUST00000150955	ENSMUSG00000071415	chr11	97637449	97642449	-	97639949	protein_coding	KNOWN	1	4	3	1	7	0	0	10.45	202.3	172.1	207.1	1.73205080756888	0	1	0	0
Rpl23a	5597	ENSMUST00000144561	ENSMUSG00000058546	chr11	77992632	77997632	-	77995132	protein_coding	KNOWN	1	4	6	4	8	0	8.14	6.18				4.89897948556636	0	1	0	0
Rpl28	3475	ENSMUST00000032597	ENSMUSG00000030432	chr7	4741976	4746976	+	4744476	protein_coding	KNOWN	4	3	1	2	14	0	0	5.16				1.4142135623731	0	1	0	0
Rpl35a-ps3	7747	ENSMUST00000147311	ENSMUSG00000067575	chr17	29271749	29276749	-	29274249	pseudogene	KNOWN	0	3	1	3	11	0	0	6.06				1.73205080756888	0	1	0	0
Rpl36	5875																						0	0	0	1
Rpl36	5876																						0	0	0	1
Rpl36-ps3	5875	ENSMUST00000085720	ENSMUSG00000066629	chr12	12916292	12921292	+	12918792	protein_coding	KNOWN	2	3	12	3	0	3.21	12.92	0				6	1	0	0	0
Rpl36-ps3	5876	ENSMUST00000085720	ENSMUSG00000066629	chr12	12916292	12921292	+	12918792	protein_coding	KNOWN	16	4	10	4	0	13.64	7.68	0				6.32455532033676	1	0	0	0
Rpl36-ps3	5880	ENSMUST00000085720	ENSMUSG00000066629	chr12	12916292	12921292	+	12918792	protein_coding	KNOWN	21	11	19	4	0	14.98	9.7	0				8.71779788708135	1	0	0	0
Rpl8	7248	ENSMUST00000004072	ENSMUSG00000003970	chr15	76732001	76737001	+	76734501	protein_coding	KNOWN	0	0	1	2	5	0	0	5.84	1106.8	1303.2	1094.6	1.4142135623731	0	1	0	0
Rprd2	1626	ENSMUST00000029751	ENSMUSG00000028106	chr3	95620201	95625201	-	95622701	protein_coding	KNOWN	0	0	0	4	7	0	0	5.88	6.2	10.4	12.7	0	0	1	0	0
Rps10-ps1	1626	ENSMUST00000074353	ENSMUSG00000060438	chr3	95423700	95428700	+	95426200	pseudogene	KNOWN	6	1	15	7	24	0	9.23	6.51				10.2469507659596	1	1	0	0
Rps25-ps1	3450	ENSMUST00000087454	ENSMUSG00000067344	chr6	145212406	145217406	+	145214906	pseudogene	KNOWN	42	32	42	18	0	14.82	15.61	0				27.495454169735	1	0	0	0
Rps5	3481	ENSMUST00000127669	ENSMUSG00000012848	chr7	13508887	13513887	+	13511387	protein_coding	KNOWN	1	0	3	1	5	0	0	5.53	2088.6	1422.7	1229.8	1.73205080756888	0	1	0	0
Rrp1b	7767	ENSMUST00000081339	ENSMUSG00000058392	chr17	32170545	32175545	+	32173045	protein_coding	KNOWN	1	3	4	10	6	0	10.41	6.33	23.4	33.7	25.3	6.32455532033676	1	1	0	1
Rtp3	4748																						0	0	0	1
Rufy2	5044																						0	0	0	1
Rundc3a	5741	ENSMUST00000146330	ENSMUSG00000006575	chr11	102256678	102261678	+	102259178	protein_coding	KNOWN	8	26	9	21	0	17.88	14.41	0	13.7	3.4	3.6	13.7477270848675	1	0	0	0
Ruvbl2	3568	ENSMUST00000107771	ENSMUSG00000003868	chr7	52687493	52692493	-	52689993	protein_coding	KNOWN	1	2	2	9	6	0	4.23	5.28	58.4	87.6	85	4.24264068711929	0	1	0	0
Rxfp4	1607	ENSMUST00000063119	ENSMUSG00000049741	chr3	88454564	88459564	-	88457064	protein_coding	KNOWN	2	0	0	2	8	0	0	6.19	0	0	0	0	0	1	0	0
SCARNA16	5819	ENSMUST00000157904	ENSMUSG00000088529	chr11	116936057	116941057	+	116938557	snoRNA	NOVEL	48	80	74	80	70	8.49	9.69	0				76.9415362466854	1	0	0	0
SNORA17	1973	ENSMUST00000104447	ENSMUSG00000077635	chr4	55479531	55484531	-	55482031	snoRNA	NOVEL	12	13	22	21	0	7.36	8.82	0	11	9.7	2.6	21.4941852602047	1	0	0	0
SNORA17	4190	ENSMUST00000158554	ENSMUSG00000089179	chr8	93582795	93587795	-	93585295	snoRNA	NOVEL	8	3	5	5	5	8.51	9.99	6.56	11	9.7	2.6	5	1	1	0	0
SNORA36	6864	ENSMUST00000082508	ENSMUSG00000064442	chr14	65370255	65375255	+	65372755	snoRNA	NOVEL	6	2	14	5	0	4.72	12.47	0				8.36660026534076	1	0	0	0
SNORA4	7434	ENSMUST00000083274	ENSMUSG00000065208	chr16	23109190	23114190	+	23111690	snoRNA	NOVEL	22	8	28	9	37	14.11	11.6	8.87				15.8745078663875	1	1	0	0
SNORA48	5565	ENSMUST00000122759	ENSMUSG00000084708	chr11	69480780	69485780	-	69483280	snoRNA	NOVEL	0	2	3	4	16	0	0	5.65				3.46410161513775	0	1	0	0
SNORA5	1629	ENSMUST00000083735	ENSMUSG00000065669	chr3	96525823	96530823	-	96528323	snoRNA	NOVEL	1	4	2	2	8	0	0	6.88				2	0	1	0	0
SNORA63	7434	ENSMUST00000082946	ENSMUSG00000064880	chr16	23107956	23112956	+	23110456	snoRNA	NOVEL	15	17	21	11	37	12.34	11.6	8.87				15.8745078663875	1	1	0	0
SNORA67	5565	ENSMUST00000083928	ENSMUSG00000065862	chr11	69478978	69483978	-	69481478	snoRNA	NOVEL	2	9	7	6	16	4.26	5.03	5.65				6.48074069840786	1	1	0	0
SNORA70	5044	ENSMUST00000158250	ENSMUSG00000088875	chr10	62383772	62388772	-	62386272	snoRNA	NOVEL	2	4	9	14	8	0	7.81	4.8	21.6	17.9	6.1	11.2249721603218	1	0	0	0
SNORA70	7597	ENSMUST00000157433	ENSMUSG00000088058	chr16	84735095	84740095	+	84737595	snoRNA	NOVEL	12	17	15	14	6	13.54	13.6	5.36	21.6	17.9	6.1	14.4913767461894	1	1	0	0
SNORA71	3044	ENSMUST00000082966	ENSMUSG00000064900	chr6	39369918	39374918	-	39372418	snoRNA	NOVEL	15	30	36	28	3	0	6.68	0				31.7490157327751	1	0	0	0
SNORD23	4893	ENSMUST00000116957	ENSMUSG00000080607	chr10	21596198	21601198	-	21598698	snoRNA	NOVEL	2	7	4	8	7	4.95	5.47	6.34	0.5	0.3	0.1	5.65685424949238	1	1	0	0
Sall1	4179	ENSMUST00000034090	ENSMUSG00000031665	chr8	91565561	91570561	-	91568061	protein_coding	KNOWN	20	20	18	19	10	12.44	9.37	6.86	22.7	44.6	30.9	18.4932420089069	1	1	1	0
Sall4	1300	ENSMUST00000150588	ENSMUSG00000027547	chr2	168578943	168583943	-	168581443	protein_coding	KNOWN	4	1	9	5	9	0	8.91	0	23.4	55.3	76.9	19.7737199332852	1	0	0	1
Sart1	8324	ENSMUST00000044207	ENSMUSG00000039148	chr19	5386203	5391203	-	5388703	protein_coding	KNOWN	2	0	0	1	5	0	0	6.49	8.8	16.6	11.5	0	0	1	0	0
Sat2	5565	ENSMUST00000108656	ENSMUSG00000069835	chr11	69433026	69438026	+	69435526	protein_coding	KNOWN	1	4	0	2	9	3.47	0	5.6	1.6	0.9	2	0	0	1	0	0
Sbno2	5111	ENSMUST00000042771	ENSMUSG00000035673	chr10	79562943	79567943	-	79565443	protein_coding	KNOWN	2	17	5	18	18	9.66	8.43	10.27	6.5	8.2	3.7	9.48683298050514	1	1	0	1
Sco1	5555	ENSMUST00000108690	ENSMUSG00000069844	chr11	66863672	66868672	+	66866172	protein_coding	KNOWN	7	6	11	16	24	0	6.74	3.08	6.3	9.3	10.4	13.2664991614216	1	0	0	0
Sdhaf1	3525	ENSMUST00000098586	ENSMUSG00000074211	chr7	31104894	31109894	-	31107394	protein_coding	KNOWN	3	3	4	3	10	4.59	6.78	8.9	16	14.9	19.1	3.46410161513775	0	1	0	0
Sec14l1	5819	ENSMUST00000127090	ENSMUSG00000020823	chr11	116973982	116978982	+	116976482	protein_coding	KNOWN	9	14	12	15	1	7.01	7.02	0	28.2	25.5	17.9	13.4164078649987	1	0	1	0
Sema4b	3658	ENSMUST00000107383	ENSMUSG00000030539	chr7	87329227	87334227	+	87331727	protein_coding	KNOWN	6	1	13	8	9	0	10.64	7.38	12	15.6	4.7	10.1980390271856	1	1	0	0
Sema4b	3662	ENSMUST00000107383	ENSMUSG00000030539	chr7	87329227	87334227	+	87331727	protein_coding	KNOWN	36	30	36	40	25	13.63	10.31	13.55	12	15.6	4.7	37.9473319220206	1	1	1	1
Senp3	5565	ENSMUST00000134942	ENSMUSG00000005204	chr11	69489689	69494689	-	69492189	protein_coding	KNOWN	8	14	12	15	20	10.29	11.86	4.48	59.6	60.7	53	13.4164078649987	1	0	1	1
Sept9	5819	ENSMUST00000100193	ENSMUSG00000059248	chr11	117190534	117195534	+	117193034	protein_coding	KNOWN	0	0	1	1	6	0	0	5.29				1	0	1	0	0
Serbp1	3130	ENSMUST00000042990	ENSMUSG00000036371	chr6	67214473	67219473	+	67216973	protein_coding	KNOWN	9	6	13	6	1	5.79	11.96	0	104.7	188.5	202.8	8.83176086632785	1	0	0	0
Serp2	6904	ENSMUST00000064517	ENSMUSG00000052584	chr14	76953994	76958994	-	76956494	protein_coding	KNOWN	1	5	6	8	9	0	6.16	3.75	2.1	1.3	1.1	6.92820323027551	1	0	0	0
Setd1b	2770	ENSMUST00000100731	ENSMUSG00000038384	chr5	123589702	123594702	+	123592202	protein_coding	KNOWN	27	27	42	32	36	7.75	14.56	6.08				36.6606055596467	1	1	0	1
Sez6	5597	ENSMUST00000093995	ENSMUSG00000000632	chr11	77741802	77746802	+	77744302	protein_coding	KNOWN	7	16	12	18	15	15.52	21.56	8.77	0.1	0.4	1.4	14.6969384566991	1	1	0	1
Sgk1	4891	ENSMUST00000124203	ENSMUSG00000019970	chr10	21645776	21650776	+	21648276	protein_coding	KNOWN	8	6	10	3	14	8.59	18.12	9.54	69.7	90.7	49.3	8.66025403784439	1	1	1	0
Sgk1	4893	ENSMUST00000120509	ENSMUSG00000019970	chr10	21599490	21604490	+	21601990	protein_coding	KNOWN	5	0	7	4	12	0	15.25	6.34	69.7	90.7	49.3	34.2490875790874	1	1	1	0
Sgk2	1256	ENSMUST00000139053	ENSMUSG00000017868	chr2	162821348	162826348	+	162823848	protein_coding	KNOWN	1	5	7	6	0	0	5.24	0	0.9	2.2	0	6.48074069840786	1	0	0	0
Sgk2	1257	ENSMUST00000018012	ENSMUSG00000017868	chr2	162810566	162815566	+	162813066	protein_coding	KNOWN	0	2	4	9	5	0	8.58	3.19	0.9	2.2	0	8.48528137423857	1	0	0	0
Sgsm1	2712	ENSMUST00000154248	ENSMUSG00000042216	chr5	113737217	113742217	-	113739717	protein_coding	KNOWN	5	10	11	8	7	5.87	6.66	0	2.2	1.1	3.3	9.38083151964686	1	0	0	0
Shisa4	449	ENSMUST00000159918	ENSMUSG00000041889	chr1	137267527	137272527	-	137270027	protein_coding	KNOWN	0	3	3	3	8	0	4.91	7.09	1.3	4	9.4	3	0	1	0	1
Shisa6	5555	ENSMUST00000123454	ENSMUSG00000053930	chr11	66336797	66341797	-	66339297	protein_coding	KNOWN	2	5	6	6	0	4.58	10.33	0	0	0.5	7.2	6	1	0	0	0
Shisa7	3475	ENSMUST00000157068	ENSMUSG00000053550	chr7	4780229	4785229	-	4782729	protein_coding	KNOWN	18	24	26	21	0	16.64	22.45	0	0.6	2.7	1.6	23.3666428910958	1	0	0	0
Sik1	7767	ENSMUST00000024839	ENSMUSG00000024042	chr17	31990237	31995237	-	31992737	protein_coding	KNOWN	5	15	17	29	8	6.5	11.52	3.39	9.8	13.8	9.2	22.2036033111745	1	0	1	0
Ski	2354	ENSMUST00000129314	ENSMUSG00000029050	chr4	154559905	154564905	-	154562405	protein_coding	KNOWN	6	14	9	17	4	0	9.89	0	9	17.7	20.9	12.369316876853	1	0	0	0
Ski	2355	ENSMUST00000129314	ENSMUSG00000029050	chr4	154559905	154564905	-	154562405	protein_coding	KNOWN	41	33	21	20	8	0	7.31	3.41	9	17.7	20.9	20.4939015319192	1	0	0	1
Slbp	2465	ENSMUST00000151081	ENSMUSG00000004642	chr5	33992445	33997445	-	33994945	protein_coding	KNOWN	2	5	2	1	6	4.39	0	5.39	35.8	44.6	53.4	1.4142135623731	0	1	0	0
Slc16a14	282	ENSMUST00000027422	ENSMUSG00000026220	chr1	84929200	84934200	-	84931700	protein_coding	KNOWN	4	2	9	6	2	0	8.63	0	0.7	0.5	0.1	7.34846922834954	1	0	0	0
Slc25a16	5044	ENSMUST00000044977	ENSMUSG00000071253	chr10	62380881	62385881	+	62383381	protein_coding	KNOWN	2	4	9	14	8	0	7.81	4.8	8.8	9.4	10.5	11.2249721603218	1	0	0	1
Slc25a39	5741	ENSMUST00000147160	ENSMUSG00000018677	chr11	102265622	102270622	-	102268122	protein_coding	KNOWN	9	18	7	9	8	20.5	8.77	4.9	70	53.3	53	7.93725393319377	1	0	0	0
Slc25a45	8324	ENSMUST00000145200	ENSMUSG00000024818	chr19	5875308	5880308	+	5877808	protein_coding	KNOWN	5	8	6	10	7	0	5.03	0	0.8	0.8	0.1	7.74596669241483	1	0	1	0
Slc29a1	7812	ENSMUST00000164769	ENSMUSG00000023942	chr17	45726711	45731711	-	45729211	protein_coding	KNOWN	0	5	4	8	1	3.03	5.9	0	45.3	65.1	30.5	5.65685424949238	1	0	0	0
Slc2a1	2152	ENSMUST00000030398	ENSMUSG00000028645	chr4	118778816	118783816	+	118781316	protein_coding	KNOWN	5	12	5	13	0	10.03	8.38	0	37.2	215.1	130.9	8.06225774829855	1	0	1	0
Slc2a3	3347	ENSMUST00000169979	ENSMUSG00000003153	chr6	122680694	122685694	-	122683194	protein_coding	KNOWN	8	14	7	9	0	18.59	19.31	0	382.3	358.2	207.7	12.2474487139159	1	0	0	1
Slc2a3	3348	ENSMUST00000169979	ENSMUSG00000003153	chr6	122680694	122685694	-	122683194	protein_coding	KNOWN	13	8	15	6	5	10.49	13.17	6.07	382.3	358.2	207.7	9.48683298050514	1	1	0	0
Slc2a3	3349	ENSMUST00000169979	ENSMUSG00000003153	chr6	122680694	122685694	-	122683194	protein_coding	KNOWN	22	9	19	8	10	17.61	46.46	7.93	382.3	358.2	207.7	46.475800154489	1	1	1	1
Slc2a8	817	ENSMUST00000113192	ENSMUSG00000026791	chr2	32835037	32840037	-	32837537	protein_coding	KNOWN	2	5	8	6	0	3.08	10.25	0	12.7	5.5	6.8	6.92820323027551	1	0	0	0
Slc35a2	8554	ENSMUST00000115660	ENSMUSG00000031156	chrX	7458667	7463667	+	7461167	protein_coding	KNOWN	2	8	7	7	8	7.55	11.45	14.11	9.2	9.8	12.9	7	1	1	0	0
Slc35b2	7812	ENSMUST00000170834	ENSMUSG00000037089	chr17	45698409	45703409	+	45700909	protein_coding	KNOWN	2	2	6	6	2	0	5.39	0	12.3	9.6	13.6	6	1	0	0	0
Slc36a3	5499	ENSMUST00000128244	ENSMUSG00000049491	chr11	54962688	54967688	-	54965188	protein_coding	KNOWN	0	0	1	3	5	0	0	5.01	0.2	0	0	1.73205080756888	0	1	0	0
Slc39a14	6887	ENSMUST00000143153	ENSMUSG00000022094	chr14	70748701	70753701	-	70751201	protein_coding	KNOWN	0	6	5	5	0	3.14	7.09	0	2.5	27.9	19.6	5	1	0	0	0
Slc4a1	5741	ENSMUST00000145636	ENSMUSG00000006574	chr11	102222518	102227518	-	102225018	protein_coding	KNOWN	1	8	5	10	0	4.14	6.17	0	0.2	0.2	0	7.07106781186548	1	0	0	0
Slc6a6	3217	ENSMUST00000032185	ENSMUSG00000030096	chr6	91631561	91636561	+	91634061	protein_coding	KNOWN	13	12	17	12	20	4.1	7.22	5.81	35.9	41.4	45.7	14.2828568570857	1	1	1	1
Smad7	8260	ENSMUST00000026999	ENSMUSG00000025880	chr18	75524683	75529683	+	75527183	protein_coding	KNOWN	5	9	6	15	15	4.34	6.06	14.74	5.6	15.4	14.3	9.48683298050514	1	1	1	0
Smad7	8261	ENSMUST00000026999	ENSMUSG00000025880	chr18	75524683	75529683	+	75527183	protein_coding	KNOWN	30	34	36	34	27	10.63	6.22	19.39	5.6	15.4	14.3	34.9857113690718	1	1	1	1
Smarcad1	3120	ENSMUST00000031984	ENSMUSG00000029920	chr6	64990161	64995161	+	64992661	protein_coding	KNOWN	15	22	22	26	34	12.57	13.02	8.9	39.3	51.1	26.7	23.9165214862028	1	1	0	1
Smarcb1	5091	ENSMUST00000133189	ENSMUSG00000000902	chr10	75374407	75379407	-	75376907	protein_coding	KNOWN	15	16	11	7	7	14.33	7.86	7.93	35.4	46.9	57.6	8.77496438739212	1	1	0	1
Smarce1	5719	ENSMUST00000128707	ENSMUSG00000037935	chr11	99089227	99094227	-	99091727	protein_coding	KNOWN	6	4	1	7	7	3.27	3.46	6.66				2.64575131106459	0	1	0	0
Smg5	1607	ENSMUST00000001451	ENSMUSG00000001415	chr3	88137682	88142682	+	88140182	protein_coding	KNOWN	2	0	0	4	8	0	0	10.38	30.1	36.4	22.2	0	0	1	0	0
Smg7	508	ENSMUST00000164030	ENSMUSG00000042772	chr1	154715874	154720874	-	154718374	protein_coding	KNOWN	1	5	4	7	0	0	14.49	0	19.5	39.6	25.1	13.2664991614216	1	0	0	1
Snora65	817	ENSMUST00000083190	ENSMUSG00000065124	chr2	32816311	32821311	+	32818811	snoRNA	KNOWN	0	1	0	1	7	0	0	7.59	37.4	16.1	6.6	0	0	1	0	0
Snora81	7434	ENSMUST00000157310	ENSMUSG00000087935	chr16	23108329	23113329	+	23110829	snoRNA	KNOWN	15	17	21	11	35	12.34	8.55	7.31	21.6	20	5.9	15.1986841535707	1	1	0	0
Snord1a	5819	ENSMUST00000083160	ENSMUSG00000065094	chr11	116533412	116538412	+	116535912	snoRNA	KNOWN	2	1	3	3	6	0	3.11	6.27	34.8	25.6	12.3	3	0	1	0	0
Snord1b	5819	ENSMUST00000104416	ENSMUSG00000077604	chr11	116532962	116537962	+	116535462	snoRNA	KNOWN	2	1	3	3	6	0	3.11	6.27	2.7	5.1	2.4	3	0	1	0	0
Snord1c	5819	ENSMUST00000083706	ENSMUSG00000065640	chr11	116531320	116536320	+	116533820	snoRNA	KNOWN	2	1	3	3	6	0	3.11	6.27	0	0	0	3	0	1	0	0
Snord2	7434	ENSMUST00000157899	ENSMUSG00000088524	chr16	23106526	23111526	+	23109026	snoRNA	KNOWN	18	25	21	34	43	9.62	10.67	15.08	11.3	32.5	8.6	26.7207784317748	1	1	0	0
Snord42a	5597	ENSMUST00000082606	ENSMUSG00000064540	chr11	77992365	77997365	-	77994865	snoRNA	KNOWN	1	4	6	4	8	0	8.14	6.18				4.89897948556636	0	1	0	0
Snord42b	5597	ENSMUST00000083742	ENSMUSG00000065676	chr11	77994126	77999126	-	77996626	snoRNA	KNOWN	1	4	6	4	8	0	8.14	6.18				4.89897948556636	0	1	0	0
Snord49a	5533	ENSMUST00000083800	ENSMUSG00000065734	chr11	62414452	62419452	+	62416952	snoRNA	KNOWN	6	8	6	10	9	5.49	8.41	4.98	43.9	18.8	10.5	7.74596669241483	1	0	0	0
Snord49b	5533	ENSMUST00000082503	ENSMUSG00000064437	chr11	62414081	62419081	+	62416581	snoRNA	KNOWN	7	11	7	12	3	6.97	8.82	3.87	20	18.9	16.2	9.16515138991168	1	0	0	0
Snord4a	5597	ENSMUST00000104437	ENSMUSG00000077625	chr11	77992758	77997758	-	77995258	snoRNA	KNOWN	1	4	6	4	8	0	8.14	6.18	20	9.4	7.5	4.89897948556636	0	1	0	0
Snord65	5533	ENSMUST00000104269	ENSMUSG00000077457	chr11	62415517	62420517	+	62418017	snoRNA	KNOWN	6	8	6	10	9	5.49	8.41	4.98	49	22	20	7.74596669241483	1	0	0	0
Snrnp40	2223	ENSMUST00000105994	ENSMUSG00000074088	chr4	130034879	130039879	+	130037379	protein_coding	KNOWN	4	2	2	1	5	3.14	0	9.93	42.5	89.3	59.1	1.4142135623731	0	1	0	0
Snta1	1210																						0	0	0	1
Socs3	5831	ENSMUST00000054002	ENSMUSG00000053113	chr11	117828000	117833000	-	117830500	protein_coding	KNOWN	24	55	24	27	0	11.45	8.45	0	25.8	35.3	4.4	25.4558441227157	1	0	1	1
Socs7	5711	ENSMUST00000045540	ENSMUSG00000038485	chr11	97221365	97226365	+	97223865	protein_coding	KNOWN	0	2	0	0	7	0	0	10.64	5	6.8	7.5	0	0	1	0	0
Sox15	5565	ENSMUST00000047373	ENSMUSG00000041287	chr11	69466316	69471316	+	69468816	protein_coding	KNOWN	2	4	4	8	1	0	5.98	0				5.65685424949238	1	0	0	1
Sox2	1480	ENSMUST00000099151	ENSMUSG00000074637	chr3	34546427	34551427	+	34548927	protein_coding	KNOWN	19	6	25	14	20	5.73	14.9	0	210.2	218.6	48.4	18.7082869338697	1	0	0	1
Sox2	1482	ENSMUST00000099151	ENSMUSG00000074637	chr3	34546427	34551427	+	34548927	protein_coding	KNOWN	9	20	32	32	22	19.35	34.08	13.5	210.2	218.6	48.4	32	1	1	1	0
Sox2ot	1480	ENSMUST00000174136	ENSMUSG00000090828	chr3	34534596	34539596	+	34537096	lincRNA	KNOWN	7	3	18	3	42	0	11.76	6.61	1.3	1	0.2	21.540659228538	1	1	0	0
Sox2ot	1482	ENSMUST00000170492	ENSMUSG00000090828	chr3	34533591	34538591	+	34536091	lincRNA	KNOWN	3	5	9	6	0	3.89	27.61	0	1.3	1	0.2	27.495454169735	1	0	0	0
Spaca7	3947	ENSMUST00000010579	ENSMUSG00000010435	chr8	12570549	12575549	+	12573049	protein_coding	KNOWN	3	6	6	5	0	3.37	5.68	0				5.47722557505166	1	0	0	0
Spats1	7812	ENSMUST00000087056	ENSMUSG00000023935	chr17	45601155	45606155	-	45603655	protein_coding	KNOWN	9	8	16	20	0	4.14	9.12	0	5.7	4	0	17.8885438199983	1	0	1	0
Spen	2292	ENSMUST00000147227	ENSMUSG00000040761	chr4	141024908	141029908	-	141027408	protein_coding	KNOWN	0	3	8	4	9	0	16.83	6.32	4.4	8.5	3.9	14.8660687473185	1	1	0	0
Spock2	5021																						0	0	0	1
Spry2	6981	ENSMUST00000022709	ENSMUSG00000022114	chr14	106293536	106298536	-	106296036	protein_coding	KNOWN	11	10	13	18	12	6.32	11.86	5.8	10	53	49.6	15.2970585407784	1	1	1	0
Spry2	6982	ENSMUST00000022709	ENSMUSG00000022114	chr14	106293536	106298536	-	106296036	protein_coding	KNOWN	103	67	93	56	30	31.68	26.84	0	10	53	49.6	72.1664742106749	1	0	0	0
Spry4	8139																						0	0	0	1
Spry4	8140	ENSMUST00000025295	ENSMUSG00000024427	chr18	38758422	38763422	-	38760922	protein_coding	KNOWN	15	10	24	12	14	3.58	11.37	5.51	0.5	41	12.7	16.9705627484771	1	1	0	1
Srcin1	5711	ENSMUST00000064145	ENSMUSG00000038453	chr11	97432733	97437733	-	97435233	protein_coding	KNOWN	15	11	15	10	11	6.48	0	5.04	2.4	0.9	1.1	12.2474487139159	0	1	0	0
Srrm4	2736	ENSMUST00000139425	ENSMUSG00000063919	chr5	116894353	116899353	-	116896853	protein_coding	KNOWN	14	6	9	9	0	7.28	9.12	0	1.1	0.3	0.2	12.9614813968157	1	0	0	0
Srsf6	1256	ENSMUST00000130411	ENSMUSG00000016921	chr2	162754764	162759764	+	162757264	protein_coding	KNOWN	2	4	5	7	0	0	6.49	0				5.91607978309962	1	0	0	0
Srsf6	1257	ENSMUST00000130411	ENSMUSG00000016921	chr2	162754764	162759764	+	162757264	protein_coding	KNOWN	2	6	4	11	8	4.66	6.28	10.86				6.6332495807108	1	1	0	0
Srxn1	1196	ENSMUST00000137751	ENSMUSG00000032802	chr2	151928752	151933752	+	151931252	protein_coding	KNOWN	11	7	9	6	0	14.95	11.88	0	20.5	17.5	17.3	7.34846922834954	1	0	0	1
Ssr2	1607	ENSMUST00000035785	ENSMUSG00000041355	chr3	88381093	88386093	+	88383593	protein_coding	KNOWN	11	3	39	17	41	0	8.8	9.68	216.7	189.6	122.6	25.7487863791675	1	1	0	1
Sssca1	8324	ENSMUST00000162976	ENSMUSG00000079478	chr19	5728975	5733975	-	5731475	protein_coding	KNOWN	0	1	0	0	6	0	0	5.17	18.5	43.5	52.3	0	0	1	0	0
St8sia1	3437	ENSMUST00000164005	ENSMUSG00000030283	chr6	142860897	142865897	-	142863397	protein_coding	KNOWN	4	7	5	11	0	4.43	15.57	0	1.6	3.6	0.3	8.36660026534076	1	0	0	0
Stk11	5111	ENSMUST00000144883	ENSMUSG00000003068	chr10	79576048	79581048	+	79578548	protein_coding	KNOWN	1	4	1	3	13	0	0	10.73	26.1	32	23.1	1.73205080756888	0	1	0	0
Stk30	6186	ENSMUST00000021701	ENSMUSG00000056458	chr12	112070013	112075013	-	112072513	protein_coding	KNOWN	4	2	5	5	0	3.43	11.02	0	13.8	8	2.4	5.47722557505166	1	0	1	1
Stk30	6188	ENSMUST00000084974	ENSMUSG00000056458	chr12	112076640	112081640	-	112079140	protein_coding	KNOWN	3	6	0	5	8	6.48	0	12.09	13.8	8	2.4	0	0	1	0	1
Stoml1	4555	ENSMUST00000034883	ENSMUSG00000032333	chr9	58098471	58103471	+	58100971	protein_coding	KNOWN	5	8	13	18	16	3.33	14.13	14.91	22.8	15.2	6.1	15.2970585407784	1	1	0	0
Stra6	4555	ENSMUST00000085677	ENSMUSG00000032327	chr9	57974395	57979395	+	57976895	protein_coding	KNOWN	0	1	2	4	5	0	3.13	5.42	0	0.1	1	2.82842712474619	0	1	0	0
Sulf1	45	ENSMUST00000088585	ENSMUSG00000016918	chr1	12706126	12711126	+	12708626	protein_coding	KNOWN	1	0	8	5	1	0	8.5	0	5	21.8	37.1	6.32455532033676	1	0	0	0
Sulf2	1279																						0	0	0	1
